date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:35	22300/22300	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Feb%202020%2014:38:33%20GMT	https://grunge.com.tn/	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/index.html	(from )
15:38:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:38:33%20GMT	https://grunge.com.tn/robots.txt		(from )
15:38:37	165662/165662	---M--	200	added ('OK')	image/x-icon	date:Thu,%2009%20Jan%202020%2011:34:45%20GMT	https://grunge.com.tn/images/favicon.ico	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/favicon.ico	(from https://grunge.com.tn/)
15:38:37	14335/14335	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Feb%202020%2022:16:39%20GMT	https://grunge.com.tn/css/style1.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/style1.css	(from https://grunge.com.tn/)
15:38:38	1678/1678	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jan%202020%2009:24:23%20GMT	https://grunge.com.tn/css/Slideshow1.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/Slideshow1.css	(from https://grunge.com.tn/)
15:38:39	710/710	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Feb%202020%2015:52:31%20GMT	https://grunge.com.tn/css/ImageOverdayTitle1.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/ImageOverdayTitle1.css	(from https://grunge.com.tn/)
15:38:39	121261/121261	---M--	200	added ('OK')	text/css	date:Mon,%2027%20Jan%202020%2010:41:59%20GMT	https://grunge.com.tn/css/bootstrap.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/bootstrap.css	(from https://grunge.com.tn/)
15:38:39	592/592	---M--	200	added ('OK')	text/css	date:Tue,%2004%20Feb%202020%2014:22:47%20GMT	https://grunge.com.tn/css/icon.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/icon.css	(from https://grunge.com.tn/)
15:38:39	837/837	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jan%202020%2013:37:12%20GMT	https://grunge.com.tn/css/sidenav.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/sidenav.css	(from https://grunge.com.tn/)
15:38:40	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4910-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://grunge.com.tn/)
15:38:40	16708/16708	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Feb%202020%2009:27:44%20GMT	https://grunge.com.tn/assets/css/main.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/css/main.css	(from https://grunge.com.tn/)
15:38:40	276/276	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jan%202020%2014:50:18%20GMT	https://grunge.com.tn/assets/css/noscript.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/css/noscript.css	(from https://grunge.com.tn/)
15:38:41	1330/1330	---M--	200	added ('OK')	application/javascript	date:Mon,%2027%20Jan%202020%2010:44:29%20GMT	https://grunge.com.tn/js/move-top.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/js/move-top.js	(from https://grunge.com.tn/)
15:38:41	4759/4759	---M--	200	added ('OK')	application/javascript	date:Mon,%2027%20Jan%202020%2010:44:28%20GMT	https://grunge.com.tn/js/easing.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/js/easing.js	(from https://grunge.com.tn/)
15:38:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:38:41%20GMT	https://grunge.com.tn/date_heure.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/date_heure.js	(from https://grunge.com.tn/)
15:38:42	96381/96381	---M--	200	added ('OK')	application/javascript	date:Mon,%2027%20Jan%202020%2010:44:29%20GMT	https://grunge.com.tn/js/jquery.min.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/js/jquery.min.js	(from https://grunge.com.tn/)
15:38:42	22300/22300	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Feb%202020%2014:38:42%20GMT	https://grunge.com.tn/index.php	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/index-2.html	(from https://grunge.com.tn/)
15:38:44	66608/66608	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:44:01%20GMT	https://grunge.com.tn/images/Logo%20GRUNGE%20B.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/Logo%20GRUNGE%20B.png	(from https://grunge.com.tn/)
15:38:44	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Mon,%2027%20Jan%202020%2015:18:29%20GMT	https://grunge.com.tn/images/fa-fr.ico	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/fa-fr.ico	(from https://grunge.com.tn/)
15:38:45	21835/21835	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Feb%202020%2014:38:44%20GMT	https://grunge.com.tn/grungeeng.php	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/grungeeng.html	(from https://grunge.com.tn/)
15:38:45	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Mon,%2027%20Jan%202020%2015:18:48%20GMT	https://grunge.com.tn/images/fa-us.ico	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/fa-us.ico	(from https://grunge.com.tn/)
15:38:45	12271/12271	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202020%2009:18:04%20GMT	https://grunge.com.tn/images/nav-icon.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/nav-icon.png	(from https://grunge.com.tn/)
15:38:45	10474/10474	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:43:02%20GMT	https://grunge.com.tn/creation%20graphique.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/creation%20graphique.html	(from https://grunge.com.tn/)
15:38:46	11049/11049	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:44:26%20GMT	https://grunge.com.tn/digital.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/digital.html	(from https://grunge.com.tn/)
15:38:47	12152/12152	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:46:04%20GMT	https://grunge.com.tn/trade.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/trade.html	(from https://grunge.com.tn/)
15:38:47	289234/289234	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:03:04%20GMT	https://grunge.com.tn/images/conception%20graphique%20services(s).png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/conception%20graphique%20services(s).png	(from https://grunge.com.tn/)
15:38:49	329788/329788	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jan%202020%2010:53:27%20GMT	https://grunge.com.tn/images/DIGITAL%20%20web%20GRUNGE.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/DIGITAL%20%20web%20GRUNGE.png	(from https://grunge.com.tn/)
15:38:50	13932/13932	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:45:38%20GMT	https://grunge.com.tn/print.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/print.html	(from https://grunge.com.tn/)
15:38:51	222562/222562	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:03:09%20GMT	https://grunge.com.tn/images/TRADE.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/TRADE.png	(from https://grunge.com.tn/)
15:38:52	11712/11712	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:45:05%20GMT	https://grunge.com.tn/event.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/event.html	(from https://grunge.com.tn/)
15:38:52	195439/195439	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:03:09%20GMT	https://grunge.com.tn/images/PRINT.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/PRINT.png	(from https://grunge.com.tn/)
15:38:53	11911/11911	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2009:40:49%20GMT	https://grunge.com.tn/3D.html	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/3D.html	(from https://grunge.com.tn/)
15:38:54	206923/206923	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:03:07%20GMT	https://grunge.com.tn/images/EVENT.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/EVENT.png	(from https://grunge.com.tn/)
15:38:54	8229/8229	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:43:59%20GMT	https://grunge.com.tn/images/img_avatar.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/img_avatar.png	(from https://grunge.com.tn/)
15:38:55	4595/4595	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Jan%202020%2010:42:44%20GMT	https://grunge.com.tn/images/avatar_director.jpg	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/avatar_director.jpg	(from https://grunge.com.tn/)
15:38:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:38:55%20GMT	https://grunge.com.tn/css/nav-icon.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/nav-icon.png	(from https://grunge.com.tn/css/style1.css)
15:38:56	279646/279646	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:03:05%20GMT	https://grunge.com.tn/images/3D%20%20web%20GRUNGE.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/3D%20%20web%20GRUNGE.png	(from https://grunge.com.tn/)
15:38:57	501104/501104	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2014:26:51%20GMT	https://grunge.com.tn/images/cover%20web2.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/cover%20web2.png	(from https://grunge.com.tn/css/style1.css)
15:38:58	3222/3222	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:42:47%20GMT	https://grunge.com.tn/images/big-btn.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/big-btn.png	(from https://grunge.com.tn/css/style1.css)
15:38:59	1604/1604	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:44:06%20GMT	https://grunge.com.tn/images/t-social.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/t-social.png	(from https://grunge.com.tn/css/style1.css)
15:38:59	389/389	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:44:21%20GMT	https://grunge.com.tn/images/upload.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/upload.png	(from https://grunge.com.tn/css/style1.css)
15:38:59	626834/626834	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2014:25:54%20GMT	https://grunge.com.tn/images/banniere%20contact2.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/banniere%20contact2.png	(from https://grunge.com.tn/css/style1.css)
15:38:59	639/639	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2010:44:21%20GMT	https://grunge.com.tn/images/to-top1.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/to-top1.png	(from https://grunge.com.tn/css/style1.css)
15:38:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:38:59%20GMT	https://grunge.com.tn/fonts/glyphicons-halflings-regular.eot	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/fonts/glyphicons-halflings-regular.eot	(from https://grunge.com.tn/css/bootstrap.css)
15:39:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:00%20GMT	https://grunge.com.tn/fonts/glyphicons-halflings-regular.eot?	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/fonts/glyphicons-halflings-regulard41d.eot	(from https://grunge.com.tn/css/bootstrap.css)
15:39:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:00%20GMT	https://grunge.com.tn/fonts/glyphicons-halflings-regular.woff	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/fonts/glyphicons-halflings-regular.woff	(from https://grunge.com.tn/css/bootstrap.css)
15:39:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:00%20GMT	https://grunge.com.tn/fonts/glyphicons-halflings-regular.ttf	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/fonts/glyphicons-halflings-regular.ttf	(from https://grunge.com.tn/css/bootstrap.css)
15:39:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:00%20GMT	https://grunge.com.tn/fonts/glyphicons-halflings-regular.svg	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/fonts/glyphicons-halflings-regular.svg	(from https://grunge.com.tn/css/bootstrap.css)
15:39:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:01%20GMT	https://grunge.com.tn/images/pagenate.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/pagenate.png	(from https://grunge.com.tn/css/bootstrap.css)
15:39:01	55967/55967	---M--	200	added ('OK')	text/css	date:Tue,%2028%20Jan%202020%2014:50:18%20GMT	https://grunge.com.tn/assets/css/fontawesome-all.min.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/css/fontawesome-all.min.css	(from https://grunge.com.tn/assets/css/main.css)
15:39:02	3535/3535	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2014:50:49%20GMT	https://grunge.com.tn/assets/css/images/overlay.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/css/images/overlay.png	(from https://grunge.com.tn/assets/css/main.css)
15:39:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:02%20GMT	https://grunge.com.tn/images/bg.jpg	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/bg.jpg	(from https://grunge.com.tn/assets/css/main.css)
15:39:03	3145/3145	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Jan%202020%2014:50:49%20GMT	https://grunge.com.tn/assets/css/images/loader.gif	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/css/images/loader.gif	(from https://grunge.com.tn/assets/css/main.css)
15:39:03	243/243	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Feb%202020%2009:58:45%20GMT	https://grunge.com.tn/css/Button1.css	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/css/Button1.css	(from https://grunge.com.tn/creation%20graphique.html)
15:39:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:03%20GMT	https://grunge.com.tn/images/services/11.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/services/11.png	(from https://grunge.com.tn/creation%20graphique.html)
15:39:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Feb%202020%2014:39:04%20GMT	https://grunge.com.tn/images/services/12.jpg	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/services/12.37.delayed	(from https://grunge.com.tn/creation%20graphique.html)
15:39:05	728818/728818	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2014:25:37%20GMT	https://grunge.com.tn/images/banniere%20services2.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/banniere%20services2.png	(from https://grunge.com.tn/css/style1.css)
15:39:05	356728/356728	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Feb%202020%2016:03:01%20GMT	https://grunge.com.tn/images/11.png	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/11.png	(from https://grunge.com.tn/creation%20graphique.html)
15:39:05	84360/84360	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202020%2016:02:55%20GMT	https://grunge.com.tn/images/12.jpg	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/images/12.jpg	(from https://grunge.com.tn/creation%20graphique.html)
15:39:07	88145/88145	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Jan%202020%2014:50:21%20GMT	https://grunge.com.tn/assets/js/jquery.min.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/js/jquery.min.js	(from https://grunge.com.tn/creation%20graphique.html)
15:39:09	12084/12084	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Jan%202020%2014:50:21%20GMT	https://grunge.com.tn/assets/js/jquery.poptrox.min.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/js/jquery.poptrox.min.js	(from https://grunge.com.tn/creation%20graphique.html)
15:39:09	1850/1850	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Jan%202020%2014:50:20%20GMT	https://grunge.com.tn/assets/js/browser.min.js	C:/Users/Sofiane%20Trabelsi/Desktop/Grunge/first_project/grunge/grunge.com.tn/assets/js/browser.min.js	(from https://grunge.com.tn/creation%20graphique.html)
